Id,Tweet,Nom
1338961641883402241,2nd graders @STEAMatStipe listened to the indigenous people - the Wampanoag “people of light” and learned about the… https://t.co/MjOQcKHUG4,Dedra Downing
1338961639090102274,For the culture 🤙🏽 https://t.co/zVNXg2dui5,Le préféré de Dieu🐉
1338961638679056384,@nedboulting There was quite a heated debate in the French cycling press in the 1890s about whether cyclists should… https://t.co/AkcQo7ZIiN,Martin Hurcombe
1338961633389920256,"RT @TheAtlantic: “This bizarre need to feel busy, or to feel that time is structured, even when one is sprawled on the couch on a weekend a…",miss brat
1338961632064659457,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,76%
1338961630634205185,"@Vjinxvalentine @FeralCosmonaut @merinuh I literately have no idea what you're talking about anymore.

But hey, wha… https://t.co/bm7cgouqdd",Lisa Marie™
1338961621297803265,It’s the left’s culture but they’re so addicted to victim status now they must imagine a “normalized America” becau… https://t.co/jDLHsj0REg,Walter
1338961621025218561,RT @verge: A year without Marvel movies left a pop culture void  https://t.co/IY19o1jpGX https://t.co/557QgLx6hQ,Jose Caceres
1338961618139570178,@SylviaDeeDee There are sects within the Jewish religion who have nothing to do with the rest of the culture. They… https://t.co/i3crdVPdTq,The Contrarian Artist
1338961611789373441,"RT @BBCRadio1PR: 📢ANNOUNCEMENT📢

@bbcasiannetwork are looking for 12 New Presenter Voices to join the station from March 2021!🎉

If you or…",Katie Farnell
1338961610908590090,"RT @aDrive_tK: YOOO!

I teamed up with @137pm @garyvee to bring you this incredible article on the Pokemon 25 Year Anniversary!

I give you…",CardTalkPod
1338961608861683715,"RT @DrumcondraEC: ""School Culture; the Restorative Paradigm Shift – moving conversations beyond behaviour management towards creating relat…",REEL
1338961602943455232,"RT @Clayton_Sandell: EXCLUSIVE: I’m excited to share rare &amp; never-seen footage, outtakes &amp; bloopers from #StarWars “The Empire Strikes Back…",Thomas Hammerlund 🌹
1338961599445434369,"RT @BigJoeySlapNuts: Yes, actually.

Johny Bravo's way of brashly hitting on/cat-calling women was often met with vicious beatings and pepp…",Sir K
1338961596119453696,RT @prettypl91s: bisexual culture https://t.co/QHFMKZ4wpw,𝔪𝔞𝔯𝔲 🦋
1338961595532267522,"RT @maduro_en: RT @jaarreaza: Final Declaration of the XVIII Summit of Heads of Government of ALBA-TCP. On turning 16, we raise our Allianc…",@emmamata065
1338961594827628549,@corpsehxsband taking on a name with someone you look up to being a reason for picking that name in particular isnt… https://t.co/IngY0GxZ1f,ellis 🍼🐤👶
1338961591837077507,BOOPING a dog’s nose is human culture itself https://t.co/923BGkOHuo,Danny Phantom
1338961588435312640,"RT @EleanorWachtel: ""John le Carré Missed Nothing"" and we will miss him.
A nice piece from @NewYorker Anthony Lane. This Sunday, you can he…",Jane Duval
1338961587579871239,@TruLogic94 @DienstagTaco I didn't like it when you told me about your diet culture. Please stop.,Lb218
1338961587424649216,RT @gmrdth: two years without a Mamma Mia movie left a pop culture void,💚𝕷𝖚𝖈𝖎𝖊 🖤
1338961584857747462,"RT @serbiaireland: Thread: We are back in Kuban region of Russia. Ekaterinodar district, Seversky tumulus, II – I c. BC. Sarmatian culture.…",Sir Reynarde
1338961583582695429,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,Alex
1338961583024660480,"RT @NewDiscourses: ""It's probably more accurate to describe the efforts of Critical Social Justice not as Marxist but as ethno-communist, w…",K D
1338961578058661888,"read an article about how the folk with the money to move easily rn, the culture vultures r leaving the dominant cr… https://t.co/nrcmdJ9rXm",Ama Rose- The Flytrap will Return
1338961576557207555,"Honestly the only benefit to accepting a mgmt position this time last yr (so many downsides), is knowing that I CAN… https://t.co/mXUh5c94jq",𝕩𝕠 𝕂𝕪𝕝𝕚𝕖 𝕍𝕚𝕣𝕘𝕚𝕟𝕚𝕒 🌻 (11%)
1338961575777103880,"RT @husnah_auwal: I had to bring this here:
HAUSA CULTURE DOES NOT DEFINE ISLAM!",Shaaden/ Saagi 🦋🧕🏽
1338961575160524800,"RT @espnpodcasts: .@SarahSpain chats with activist and author @virgietovar  about body image, fat positivity, her TEDx Talk titled ""Lose Ha…",Sarah Spain
1338961572715089920,"@suldrew Because of SF’s culture of incompetence, grift, and political dysfunction.",RE-OPEN THE SIZZLERS
1338961571544961029,"@See_Hendo https://t.co/RQYz3CV53v

This is our spotify link. We give the Mavs fan perspective on the NBA, as well… https://t.co/JdpY8h0hvu",Buckets & Beyond
1338961566650277889,"RT @FantaBlackBerr1: Historic images of Black American Women and the their Majorett culture.

It's so beautiful, elegant, feminine and blac…",kuntamyuncle #ADOS 🇺🇸 #Reparationist
1338961566058901504,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,kaito ?
1338961563688964096,"Been seeing a lot of ppl complaining about the sneaker culture, but it seems like it’s just a lack of adaptability.… https://t.co/0Fe8puc0Ut",ESneaks
1338961561596153862,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,Quanadrick Bagley
1338961560849543168,"@nicobellfiction Are we talking about Lizzo b/c it sounds like we're talking about Lizzo here. I, honestly, give al… https://t.co/8A2rvtW6je",Donyae Coles
1338961558081130496,"RT @AllistairMcCaw: Culture doesnt change when a coach tells a player he or she is wrong. 

Culture changes when players can tell their tea…",Suzanne Baker
1338961556940283904,"@HellgrenDaniel @NIACHRT @tparsi Is this the language they teach you in refugee camps? terrible 😞 
I live on the la… https://t.co/iGHbscshpo",Formulator
1338961552192516096,cancel culture strikes again... 😔 https://t.co/Qbk3stCKfB,Quinten
1338961545926098945,"One (Crazy, Pandemic) Year, Three Ironmans https://t.co/4e72O007hu https://t.co/rHg1BiERxM",Arjan Schilder
1338961540066799619,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,George | egroeG
1338961539659927554,"RT @Sk4ggs: Wow MGK just dissed all of warped tour culture,... and he’s right? https://t.co/7zofDC6fgC",ⁿᵃʳⁱⁿᵃ
1338961532269412353,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,claire
1338961514255028227,‘’It ain’t my job’’ kind of culture in a startup is a death knell,Mario Faria da Cruz
1338961511964938244,RT @Alula_Solomon: Amhara region officials labeled the Benishangul Gumuz people as cannibals and savages who are taught to civilize their w…,Coming soon
1338961509943144448,"Vladimir Putin, Mitch McConnell congratulate Joe Biden on US election win https://t.co/755sh5JRE1: With AFP the odd… https://t.co/0Q7jHut0Y1",Vince Angelozzi
1338961506449432581,"RT @AbelMusuka: We date under Western traditions yet marry under African traditions.
Things are bound to clash somewhere.
#Africa #Culture",Aaron fresh
1338961500262850561,"@Bbmorg @susanbaker588 True. And just as true of every child born into poverty, violence and vulnerability of all k… https://t.co/16TsUaXxop",Little Matters More #FBPE
1338961499713384462,"@anti_essential @SarahOwen_ In the history of all humans, the number of people who end up married to people with wh… https://t.co/qVuiXw6e1L",Louise Walker
1338961499419779073,"RT @khal: Got to chat with the Director of Music at @RockstarGames about today's massive Cayo Perico Heist update to #GTAOnline, as well as…",Manny
1338961497259728899,@INGLORIOM These are the same people who were virtue signaling about crunch culture in the game industry and throwi… https://t.co/AxSfGovv68,Tylus
1338961494885675010,RT @TeenVogue: Featuring an all-Black female cast including @_FloMilli and @palomaford Tia’s first fashion film is an indulgent celebration…,PrincessK
1338961494344654852,@RuairiCollins @Kevdog0710 @MattWalshBlog I agree with this. I feel like the redskins should’ve kept the logo and c… https://t.co/9UUi8eXjIO,Donald J. Trump
1338961493212213250,"When you look at Japanese traditional architecture, you have to look at Japanese culture and its relationship with… https://t.co/Im84KVODWR",Yoshi Shimizu Photo
1338961492285169664,"RT @Complex: Sia says Shia LaBeouf is a “pathological liar” who “conned” her into an “adulterous relationship.”

More: https://t.co/dxCrqjJ…",RySky
1338961490758561795,"RT @Clayton_Sandell: EXCLUSIVE: I’m excited to share rare &amp; never-seen footage, outtakes &amp; bloopers from #StarWars “The Empire Strikes Back…",🐥Lushchicken🐥
1338961488715898885,Culture theory is super interesting but I feel like it's something people look into out of boredom lol,OJO⁷
1338961486308397064,John le Carré Missed Nothing | The New Yorker https://t.co/ZBSv9P2Zta,Antonella Napolitano
1338961483032616960,"@indiegenerate @2077Taco @PhidMcAwesome @CyberpunkGame Nope, they’re both cultural appropriation. It has nothing to… https://t.co/tm1IfTGXTm",| rin |
1338961481145184258,"RT @BearleyKim: legalizing #MAID beyond those whose death is likely to occur soon ""risks implying that some lives are not worth living"" Sin…","Kara Dymond, PhD"
1338961480696401921,RT @Sonia_Sparkles: Today it was fab to be able to listen &amp; capture the FANTASTIC work @CultureHHFT are doing to contiune to create a welco…,✨JennyTheM©✨💙ENFP-T #BirthLeadership
1338961480562036736,"I'm beautiful, talented, and powerful because a Mexican woman gave birth to me. Our culture is complex, but one thi… https://t.co/UpocLxwtz2",Arialis Azul Estrella
1338961476405637120,I used to be embarrassed on culture days growing up but now I want any reason to represent my culture,Bilal
1338961474857951244,@Radshyguy No worries! Another thing you will notice in most major cities is that there is a specific culture to ea… https://t.co/VupwkQkbe7,Mystic⁷ #BLM
1338961473125699584,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,✯✯✯✯✯
1338961460593127426,RT @JamesMelville: I am not a Covid denier. Covid is a huge problem. But I am extremely sceptical about the government’s approach to Covid…,Holiday N York Moors
1338961458487549955,@heckhammer How else will they make it cute and give a wink and nod to the anarchist kids without actually divorcin… https://t.co/fSHjkSXJR7,Black Metal & Brews
1338961458420457473,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,🏹
1338961456742666240,RT @LouisPeitzman: Imagine saying there was a pop culture void in 2020 when we literally all fell in love with the same person on a TV show…,Logan Keller
1338961456046481409,@nathanallebach Do did I. I was the Preacher’s daughter to boot. I know all too well the toxic culture. It took me… https://t.co/ex4CwzIO96,Jenna Dillon
1338961454834323465,@CHISOMJUDE2 @NkyEzenwa @street_sam_ @NuellaUmez @showchime1 @chummyblack12 @Urcchy @nuttella colonial master broug… https://t.co/ngamGdSpzs,Chuksgerald
1338961452426727434,"RT @BigJoeySlapNuts: Yes, actually.

Johny Bravo's way of brashly hitting on/cat-calling women was often met with vicious beatings and pepp…",tf2fanboy
1338961450690367489,Recommended: Day 413: Zombieland 2.0 and Cultivating the Culture of Life - https://t.co/3pZuzQi4nc,larry
1338961450124124163,Culture https://t.co/MQ51vuSrjF,Travis
1338961449297829891,"RT @3liza: the synchronized longship rowing in the amon amarth audience gives me a Deep Human Culture feeling despite, or maybe because of,…",Captain Acab & Moby Flic
1338961447112613888,@bneelanjan @sagarikaghose But we are loosing on real innovation front. There are local raw talents that can be pol… https://t.co/mlNWSORkuu,Sharad Tiwari
1338961442024853507,RT @jackdaw_writes: Italo-americans who have long since assimilated in white culture wanting to claim POC status means now twitter is sprea…,🦝 dre ☲
1338961436643651586,Exactly! And I think emphasizing the risk inherent in trusting is what I’m getting at here - and that’s why intenti… https://t.co/7pmUitQVPx,Lou Woodley
1338961433447464960,RT @aprilamy01: Latinx culture is inherently anti-black because it’s rooted in colonial oppression of Indigenous and Black people. It’s not…,Jungle_Professor33
1338961433221062658,"also, bisexual culture",d•a•n•a•y
1338961431346155520,RT @LouisPeitzman: Imagine saying there was a pop culture void in 2020 when we literally all fell in love with the same person on a TV show…,Justin Falcone
1338961424530501636,Didn't know whales had a culture but ok https://t.co/CttD7QmuvZ,"🎄CEO of Bad Movie Loving, KilldozerSZN🎄"
1338961424471748608,@sunraysunray Culture of Leisure,Sweet William
1338961421179232258,RT @ResourcefulCity: Have applied for the @GreaterSudbury Arts and Culture Grant Program yet?  Applications are now being accepted.  Apply…,Lisa Demmer (she/her)
1338961421082767369,"Paraphrasing: Increasingly, we spend more time thinking about the people and culture of the companies we invest in - Stephen Mandel",Dickson Pau
